time,05,11,15,17,20,21
3960,63.2,85.2,,26.4,36.0,77.6
3965,62.9,85.0,,26.1,35.8,77.4
3970,62.6,84.7,,25.9,35.5,77.1
3975,62.4,84.4,,25.6,35.3,76.9
3980,62.1,84.2,,25.3,35.0,76.6
3985,61.9,83.9,,25.1,34.7,76.3
3990,61.6,83.7,,24.8,34.5,76.1
3995,61.3,83.4,,24.5,34.2,75.8
4000,61.1,83.1,,24.3,33.9,75.5
4005,60.9,82.9,,24.0,33.7,75.4
4010,60.6,82.6,,23.8,33.4,75.1
4015,60.3,82.4,,23.5,33.1,74.8
4020,60.1,82.1,,23.2,33.0,74.6
4025,59.8,81.8,,23.0,32.7,74.3
4030,59.5,81.6,,22.7,32.4,74.0
4035,59.3,81.3,,22.4,32.2,73.8
4040,59.0,81.0,,22.2,31.9,73.5
4045,58.8,80.8,,22.2,31.6,73.2
4050,58.5,80.5,,22.2,31.4,73.0
4055,58.2,80.3,,22.2,31.1,72.7
4060,58.0,80.0,,22.2,30.8,72.4
4065,57.7,79.7,,22.2,30.6,72.2
4070,57.4,79.5,,22.2,30.3,71.9
4075,57.2,79.2,,22.2,30.1,71.7
4080,56.9,79.0,,22.2,29.8,71.4
4085,56.6,78.7,,22.2,29.5,71.2
4090,56.4,78.4,,22.2,29.3,70.9
4095,56.1,78.2,,22.2,29.0,70.6
4100,55.8,77.9,,100.0,28.8,70.4
4105,55.6,77.6,,100.0,28.5,70.1
4110,55.3,77.4,,100.0,28.2,69.9
4115,55.1,77.1,,100.0,28.0,69.6
4120,54.8,76.8,,100.0,27.7,69.4
4125,54.5,76.6,,100.0,27.4,69.1
4130,54.3,76.3,,100.0,27.2,68.8
4135,54.0,76.1,,100.0,26.9,68.6
4140,53.7,75.8,,100.0,26.6,68.3
4145,53.5,75.5,,100.0,26.4,68.1
4150,53.2,75.3,,100.0,26.1,67.8
4155,53.0,75.0,,100.0,25.8,67.5
4160,52.7,74.8,,100.0,25.6,67.3
4165,52.4,74.5,,100.0,25.3,67.0
4170,52.2,74.2,,100.0,25.1,66.7
4175,51.9,74.0,,100.0,24.8,66.5
4180,51.6,73.7,,100.0,24.5,66.2
4185,51.4,73.5,,100.0,24.3,66.0
4190,51.1,73.3,,100.0,24.0,65.7
4195,50.9,73.0,,100.0,23.7,65.5
4200,50.6,72.7,,100.0,23.5,65.2
4205,50.3,72.5,,100.0,23.5,64.9
4210,50.1,72.2,,100.0,23.5,64.7
4215,49.8,71.9,,100.0,23.5,64.4
4220,49.5,71.7,,100.0,23.5,64.2
4225,49.3,71.4,,100.0,23.5,63.9
4230,49.0,71.1,,100.0,23.5,63.6
4235,48.7,70.9,,100.0,23.5,63.4
4240,48.5,70.6,,100.0,23.5,63.1
4245,48.3,70.4,,100.0,23.5,62.9
4250,48.0,70.1,,100.0,23.5,62.6
4255,47.8,69.8,,100.0,23.5,62.4
4260,47.5,69.6,,100.0,100.0,62.1
4265,47.2,69.3,,100.0,100.0,61.8
4270,47.0,69.1,,100.0,100.0,61.6
4275,46.7,68.8,,100.0,100.0,61.3
4280,46.4,68.5,,100.0,100.0,61.0
4285,46.2,68.3,,100.0,100.0,60.8
4290,45.9,68.0,,100.0,100.0,60.5
4295,45.6,67.7,,100.0,100.0,60.3
4300,45.4,67.5,,100.0,100.0,60.0
4305,45.1,67.2,,99.8,100.0,59.7
4310,44.8,67.0,,99.5,100.0,59.5
4315,44.6,66.7,,99.3,100.0,59.2
4320,44.3,66.4,,99.0,100.0,59.0
4325,44.1,66.2,,98.7,100.0,58.7
4330,43.8,65.9,,98.5,100.0,58.5
4335,43.5,65.6,,98.2,100.0,58.2
4340,43.3,65.4,,97.9,100.0,57.9
4345,43.0,65.1,,97.7,100.0,57.7
4350,42.7,64.9,,97.4,100.0,57.4
4355,42.5,64.6,,97.1,100.0,57.2
4360,42.2,64.3,,96.9,100.0,56.9
4365,42.0,64.1,,96.6,100.0,56.6
